KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
61.2200,396859.002,5858771.657,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.11,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.2320,396854.846,5858760.435,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.14,0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.2440,396850.691,5858749.213,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.11,0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.2560,396846.535,5858737.991,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.08,0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.2680,396842.380,5858726.769,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.09,0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.2800,396838.224,5858715.546,080000,29072025,0.000,,Nav Marker,,,,,1047, 982,0.1,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.2920,396835.623,5858703.565,080000,29072025,-2.280,,Nav Marker,,,,,1047, 982,0.32,0.39,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.3040,396830.597,5858692.830,080000,29072025,-2.610,,Nav Marker,,,,,1047, 982,0.3,0.69,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.3160,396825.047,5858682.358,080000,29072025,-2.350,,Nav Marker,,,,,1043, 972,0.32,0.89,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.3280,396819.139,5858672.066,080000,29072025,-1.690,,Nav Marker,,,,,1043, 972,0.28,0.78,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.3400,396813.282,5858661.694,080000,29072025,-1.130,,Nav Marker,,,,,1043, 972,0.3,0.65,0,0,0,0,1,,,,,,,,,,,,,,,,,,
61.3520,396807.681,5858650.991,080000,29072025,-1.030,,Nav Marker,,,,,1043, 972,0.28,0.52,0,0,0,0,1,,,,,,,,,,,,,,,,,,
