KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
30.6240,430291.802,5857594.703,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.14,0.52,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6360,430280.948,5857589.795,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.07,0.37,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6480,430270.052,5857585.129,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.26,0.27,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6600,430259.139,5857580.375,080000,09082025,-0.140,,Nav Marker,,,,, nan, nan,0.14,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6720,430247.991,5857575.885,080000,09082025,-0.120,,Nav Marker,,,,, nan, nan,0.17,0.4,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6840,430236.800,5857571.483,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.12,0.62,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.6960,430225.654,5857566.974,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.06,0.2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7080,430214.508,5857562.464,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.12,-0.31,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7200,430203.379,5857557.944,080000,09082025,0.000,,Nav Marker,,,,, nan, nan,0.16,0.27,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7320,430192.180,5857553.935,080000,09082025,0.670,,Nav Marker,,,,, nan, nan,0.17,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7440,430181.405,5857548.923,080000,09082025,0.250,,Nav Marker,,,,, nan, nan,0.11,0.64,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7560,430170.501,5857544.169,080000,09082025,0.170,,Nav Marker,,,,, nan, nan,0.22,0.63,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7680,430159.566,5857539.395,080000,09082025,0.240,,Nav Marker,,,,, nan, nan,0.19,0.45,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7800,430148.538,5857534.827,080000,09082025,0.540,,Nav Marker,,,,, nan, nan,0.21,0.74,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.7920,430137.775,5857529.660,080000,09082025,0.180,,Nav Marker,,,,, nan, nan,0.23,1.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.8040,430127.159,5857524.120,080000,09082025,-0.420,,Nav Marker,,,,, nan, nan,0.3,1.3,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.8160,430116.414,5857518.852,080000,09082025,-0.700,,Nav Marker,,,,, nan, nan,0.31,1.24,0,0,0,0,1,,,,,,,,,,,,,,,,,,
30.8280,430105.257,5857514.474,080000,09082025,0.010,,Nav Marker,,,,, nan, nan,0.17,1.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
